date_range_start,date_range_end,placekey,sg_wp__parent_placekey,sg_wp__location_name,sg_wp__street_address,sg_wp__city,sg_wp__region,sg_wp__postal_code,sg_wp__iso_country_code,sg_wp__safegraph_brand_ids,sg_wp__brands,sg_wp__date_range_start,sg_wp__date_range_end,sg_wp__raw_visit_counts,sg_wp__raw_visitor_counts,sg_wp__visits_by_day,sg_wp__visits_by_each_hour,sg_wp__poi_cbg,sg_wp__visitor_home_cbgs,sg_wp__visitor_home_aggregation,sg_wp__visitor_daytime_cbgs,sg_wp__visitor_country_of_origin,sg_wp__distance_from_home,sg_wp__median_dwell,sg_wp__bucketed_dwell_times,sg_wp__related_same_day_brand,sg_wp__related_same_week_brand,sg_wp__device_type,sg_wp__normalized_visits_by_state_scaling,sg_wp__normalized_visits_by_total_visits,sg_wp__normalized_visits_by_total_visitors,sg_wp__normalized_visits_by_region_naics_visits,sg_wp__normalized_visits_by_region_naics_visitors,sg_c__parent_placekey,sg_c__location_name,sg_c__safegraph_brand_ids,sg_c__brands,sg_c__top_category,sg_c__sub_category,sg_c__naics_code,sg_c__latitude,sg_c__longitude,sg_c__street_address,sg_c__city,sg_c__region,sg_c__postal_code,sg_c__iso_country_code,sg_c__phone_number,sg_c__open_hours,sg_c__category_tags,sg_c__opened_on,sg_c__closed_on,sg_c__tracking_closed_since,sg_c__geometry_type
2020-01-27,2020-02-03,229-222@8gg-r3b-dvz,,SunTrust Banks,210 W Cedar Rock St,Pickens,SC,29671,US,SG_BRAND_18f903c720d5377987bc73cb76a89871,SunTrust Banks,2020-01-27T00:00:00-05:00,2020-02-03T00:00:00-05:00,3,2,"[1,0,1,0,1,0,0]","[0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",450770104025,{},{},{},{},,195.0,"{""<5"":0,""5-10"":1,""11-20"":0,""21-60"":0,""61-120"":0,""121-240"":1,"">240"":1}",{},{},"{""android"":4,""ios"":0}",,,,,,,SunTrust Banks,SG_BRAND_18f903c720d5377987bc73cb76a89871,SunTrust Banks,Depository Credit Intermediation,Commercial Banking,522110.0,34.882052,-82.709174,210 W Cedar Rock St,Pickens,SC,29671.0,US,,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""18:00""]], ""Sat"": [], ""Sun"": [] }",,,,2019-07-01,POLYGON
2020-01-27,2020-02-03,222-222@8gg-r3h-p9z,,Dollar General,640 Ann St,Pickens,SC,29671,US,SG_BRAND_a4efb9d8ddf0f71207d49f713c5bc1e9,Dollar General,2020-01-27T00:00:00-05:00,2020-02-03T00:00:00-05:00,53,47,"[7,12,8,6,5,12,3]","[0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0]",450770104023,"{""450770104012"":7,""450770104022"":7,""450770102002"":7,""450450030141"":5,""450770104011"":5,""450450038022"":4,""450770104023"":4}","{""45077010402"":13,""45077010401"":9,""45077010200"":7,""45007011401"":4,""45045003802"":4,""45077011102"":4}","{""450770104022"":7,""450770112022"":4,""450770104011"":4,""450770108033"":4,""450770105011"":4,""450450038022"":4,""450770104023"":4,""450070101021"":4,""450770102001"":4,""450770104031"":4,""450770102002"":4,""450770105021"":4,""450770108021"":4,""450770104021"":4,""450770104012"":4,""450770103003"":4}","{""US"":47}",6717.0,9.0,"{""<5"":5,""5-10"":28,""11-20"":6,""21-60"":13,""61-120"":1,""121-240"":0,"">240"":0}","{""Ingles Markets"":16,""McDonald's"":14,""Walmart"":12,""Stop-A-Minit"":10,""Simon mall"":6,""The Cheesecake Factory"":4,""PetSmart"":4,""Kohl's"":4,""Chick-fil-A"":4,""Pizza Inn"":4,""Gabe's"":4,""Bargain Hunt"":4,""Spinx"":4,""Arby's"":4,""Toyota"":2,""Belk"":2,""Cook Out"":2,""BP"":2,""Sephora"":2,""Gold's Gym"":2}","{""Walmart"":49,""Ingles Markets"":40,""McDonald's"":34,""Stop-A-Minit"":23,""Chick-fil-A"":17,""Simon mall"":15,""Wendy's"":15,""Spinx"":15,""CVS"":13,""Arby's"":13,""QuikTrip"":11,""Walgreens"":11,""Dollar Tree"":11,""Taco Bell"":9,""Zaxby's"":9,""Bojangles'"":9,""Shell Oil"":9,""The Cheesecake Factory"":6,""KFC"":6,""Hobby Lobby Stores"":6}","{""android"":23,""ios"":23}",,,,,,,Dollar General,SG_BRAND_a4efb9d8ddf0f71207d49f713c5bc1e9,Dollar General,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319.0,34.896958,-82.709807,640 Ann St,Pickens,SC,29671.0,US,18643978198.0,"{ ""Mon"": [[""8:00"", ""22:00""]], ""Tue"": [[""8:00"", ""22:00""]], ""Wed"": [[""8:00"", ""22:00""]], ""Thu"": [[""8:00"", ""22:00""]], ""Fri"": [[""8:00"", ""22:00""]], ""Sat"": [[""8:00"", ""22:00""]], ""Sun"": [[""8:00"", ""22:00""]] }",,,,2019-07-01,POLYGON
2020-01-27,2020-02-03,222-222@8gg-r3n-9cq,,Associated Retirement Resources,203D McDaniel Ave,Pickens,SC,29671,US,,,2020-01-27T00:00:00-05:00,2020-02-03T00:00:00-05:00,18,16,"[1,9,3,3,2,0,0]","[0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",450770104025,"{""450770103001"":4,""450770106021"":4,""450770104023"":4}","{""45007011201"":4,""45077010402"":4,""45077010602"":4,""45077010801"":4}","{""450770106021"":4,""450770108011"":4,""450770102002"":4}","{""US"":17}",13834.0,79.5,"{""<5"":0,""5-10"":2,""11-20"":5,""21-60"":0,""61-120"":5,""121-240"":2,"">240"":4}","{""McDonald's"":17,""QuikTrip"":11,""Stop-A-Minit"":6,""Miracle-Ear"":6,""HotSpot"":6,""Zaxby's"":6,""Spinx"":6,""Cicis"":6,""Quality Inn"":6}","{""Walmart"":50,""McDonald's"":38,""Dollar General"":25,""Stop-A-Minit"":19,""Ingles Markets"":19,""Spinx"":19,""Roses Express"":13,""Goodwill Industries"":13,""KFC"":13,""QuikTrip"":13,""Hardee's"":13,""Belk"":6,""Cellular Sales"":6,""Target"":6,""Cook Out"":6,""Miracle-Ear"":6,""Ross Stores"":6,""Cricket Wireless"":6,""7-Eleven"":6,""Wendy's"":6}","{""android"":9,""ios"":4}",,,,,,,Associated Retirement Resources,,,Depository Credit Intermediation,Commercial Banking,522110.0,34.869924,-82.706093,203D McDaniel Ave,Pickens,SC,29671.0,US,,,,,,2019-07-01,POLYGON
2020-01-27,2020-02-03,222-222@8gg-qmv-7yv,222-223@8gg-qmv-7yv,Holly Springs Center,120 Holly Springs School Rd,Pickens,SC,29671,US,,,2020-01-27T00:00:00-05:00,2020-02-03T00:00:00-05:00,7,7,"[1,2,0,0,2,2,0]","[0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",450770101001,"{""450070101043"":4}","{""45077010802"":4}","{""450070101043"":4}","{""US"":4}",20086.0,9.0,"{""<5"":2,""5-10"":2,""11-20"":0,""21-60"":2,""61-120"":0,""121-240"":0,"">240"":1}","{""Kohl's"":29,""Sam's Club"":29,""Simon mall"":14,""BP"":14,""Goodyear Auto Service Centers"":14,""Haagen Dazs"":14,""Pilot Flying J"":14,""Ingles Markets"":14,""Pizza Inn"":14,""Bojangles'"":14,""Spinx"":14,""Shell Oil"":14}","{""Waffle House"":43,""PetSmart"":29,""QuikTrip"":29,""Kohl's"":29,""Chick-fil-A"":29,""Ingles Markets"":29,""Bojangles'"":29,""Sam's Club"":29,""Belk"":14,""Schlotzsky's"":14,""Dodge"":14,""Mellow Mushroom"":14,""Chrysler"":14,""Planet Fitness"":14,""Cook Out"":14,""Simon mall"":14,""BP"":14,""Freddy's Frozen Custard"":14,""Kroger"":14,""Eggs Up Grill"":14}","{""android"":0,""ios"":5}",,,,,,222-223@8gg-qmv-7yv,Holly Springs Center,,,Other Miscellaneous Store Retailers,Art Dealers,453920.0,34.972445,-82.753529,120 Holly Springs School Rd,Pickens,SC,29671.0,US,,"{ ""Mon"": [[""9:00"", ""16:00""]], ""Tue"": [[""9:00"", ""16:00""]], ""Wed"": [[""9:00"", ""16:00""]], ""Thu"": [[""9:00"", ""16:00""]], ""Fri"": [[""9:00"", ""16:00""]], ""Sat"": [[""10:00"", ""16:00""]], ""Sun"": [] }",,,,2019-07-01,POLYGON
2020-01-27,2020-02-03,zzw-222@8gg-r3b-m8v,,Pickens Auto Repair,105 W Jones Ave,Pickens,SC,29671,US,,,2020-01-27T00:00:00-05:00,2020-02-03T00:00:00-05:00,41,24,"[7,5,9,3,11,6,0]","[0,0,0,0,0,1,1,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",450770104023,"{""450770103003"":7,""450770104021"":4,""450070101023"":4,""450770104023"":4}","{""45077010401"":4,""45077010402"":4,""45077010700"":4,""45077010300"":4}","{""450770104022"":4,""450770110011"":4,""450770104023"":4,""450770107001"":4}","{""US"":20}",8122.0,58.0,"{""<5"":0,""5-10"":6,""11-20"":8,""21-60"":7,""61-120"":5,""121-240"":11,"">240"":4}","{""Walmart"":8,""Planet Fitness"":8,""Stop-A-Minit"":6,""Wendy's"":6,""BP"":3,""Lowe's"":3,""Dollar General"":3,""HotSpot"":3,""Sam's Club Fuel Center"":3,""Staples"":3,""Wells Fargo"":3,""United States Postal Service (USPS)"":3,""Ingles Markets"":3,""Sherwin-Williams"":3,""McDonald's"":3,""Bargain Hunt"":3,""SpringHill Suites by Marriott"":3,""Sam's Club"":3}","{""Walmart"":33,""Ingles Markets"":25,""Spinx"":17,""Stop-A-Minit"":13,""Wendy's"":13,""LongHorn Steakhouse"":13,""Lowe's"":8,""Academy Sports + Outdoors"":8,""Hardee's"":8,""McDonald's"":8,""Belk"":4,""Cabela's"":4,""Chevrolet"":4,""Planet Fitness"":4,""BP"":4,""BMW Motorrad"":4,""Gold's Gym"":4,""Taco Bell"":4,""KFC"":4,""Dollar General"":4}","{""android"":10,""ios"":15}",,,,,,,Pickens Auto Repair,,,Automotive Repair and Maintenance,General Automotive Repair,811111.0,34.889443,-82.711207,105 W Jones Ave,Pickens,SC,29671.0,US,18648786348.0,"{ ""Mon"": [[""8:00"", ""17:30""]], ""Tue"": [[""8:00"", ""17:30""]], ""Wed"": [[""8:00"", ""17:30""]], ""Thu"": [[""8:00"", ""17:30""]], ""Fri"": [[""8:00"", ""17:30""]], ""Sat"": [], ""Sun"": [] }",,,,2019-07-01,POLYGON
2020-01-27,2020-02-03,zzw-223@8gg-r3h-r6k,222-222@8gg-r3h-r6k,Ingles Pharmacy,502 Ann St Ste A,Pickens,SC,29671,US,,,2020-01-27T00:00:00-05:00,2020-02-03T00:00:00-05:00,273,219,"[37,27,17,34,49,54,55]","[0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,7,9,5,4,1,1,3,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,2,0,4,7,3,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,2,1,0,1,2,2,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,2,0,0,1,5,2,6,5,1,3,0,0,0,0,0,0,0,0,0,3,2,2,4,3,7,7,5,1,5,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,4,0,4,12,7,5,6,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,3,6,6,6,5,2,9,10,1,4,0,2,0,0]",450770104023,"{""450770104022"":17,""450770104012"":17,""450770102002"":16,""450770104023"":15,""450770104021"":14,""450770101002"":10,""450770104031"":10,""450770104011"":10,""450450025033"":9,""450770105021"":7,""450770102001"":7,""450770105022"":6,""450770106012"":5,""450770101001"":5,""450770110011"":5,""450770103002"":5,""450770108033"":4,""450770107001"":4,""450070106001"":4,""450770104025"":4,""450730309023"":4,""450770106021"":4,""450770104024"":4,""261010005001"":4,""450450041011"":4,""110010083012"":4,""450770106022"":4,""450770111012"":4,""450770106011"":4,""450770103003"":4,""450770110022"":4,""450070116001"":4,""450770107003"":4}","{""45077010402"":52,""45077010401"":24,""45077010200"":22,""45077010502"":14,""45077010100"":11,""45077010403"":11,""45077010300"":9,""45045004101"":6,""45077010602"":5,""45077010700"":5,""45077010501"":4,""45007010102"":4,""45077010804"":4,""45047970600"":4,""45077010601"":4,""45077011002"":4,""45077011001"":4,""45045002103"":4,""37111970200"":4,""45007010600"":4,""45077011101"":4}","{""450770104023"":18,""450770104021"":14,""450770104022"":14,""450770102002"":12,""450770104011"":10,""450770101002"":10,""450770104031"":9,""450770104012"":8,""450770105012"":6,""450770105021"":6,""450770104024"":6,""450770104025"":5,""450770105022"":5,""450770108011"":5,""450770102001"":5,""450770110021"":5,""450770108033"":4,""450770103001"":4,""450770106021"":4,""371119702002"":4,""371759606002"":4,""450450041021"":4,""450770105011"":4,""450770106022"":4,""450070008001"":4,""450770106012"":4,""450770109023"":4,""450450041011"":4,""450070106001"":4,""450770108012"":4,""450770110023"":4,""450070101021"":4,""450770103002"":4,""450070110023"":4,""450770109011"":4,""450770110011"":4}","{""US"":215}",6960.0,18.0,"{""<5"":8,""5-10"":73,""11-20"":75,""21-60"":91,""61-120"":5,""121-240"":7,"">240"":14}","{""Walmart"":13,""Ingles Markets"":9,""McDonald's"":6,""Stop-A-Minit"":4,""Bojangles'"":3,""Walgreens"":3,""Dollar General"":2,""Burger King"":2,""AutoZone"":2,""Sam's Club"":2,""Shell Oil"":2,""Lowe's"":2,""Mobil"":2,""Pizza Inn"":2,""Spinx"":2,""Wendy's"":2,""QuikTrip"":2,""Hardee's"":2,""Goodwill Industries"":1,""Taco Bell"":1}","{""Walmart"":43,""Ingles Markets"":30,""McDonald's"":26,""Dollar General"":17,""Wendy's"":13,""Stop-A-Minit"":13,""Spinx"":12,""Lowe's"":12,""QuikTrip"":11,""Walgreens"":11,""Zaxby's"":11,""Bojangles'"":11,""CVS"":10,""Shell Oil"":8,""Burger King"":8,""Chick-fil-A"":7,""PetSmart"":6,""Sam's Club"":6,""Arby's"":6,""Cracker Barrel"":6}","{""android"":134,""ios"":82}",,,,,,222-222@8gg-r3h-r6k,Ingles Pharmacy,,,Health and Personal Care Stores,Pharmacies and Drug Stores,446110.0,34.893348,-82.709162,502 Ann St Ste A,Pickens,SC,29671.0,US,18648782464.0,,,,,2019-07-01,POLYGON
2020-01-27,2020-02-03,zzw-223@8gg-r3g-6ff,,Manna Health & Rehab Of Pickens,716 E Cedar Rock St,Pickens,SC,29671,US,,,2020-01-27T00:00:00-05:00,2020-02-03T00:00:00-05:00,124,57,"[27,18,12,9,18,20,20]","[0,1,0,0,0,0,5,4,3,1,1,2,3,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,6,2,1,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,1,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,3,0,2,0,2,0,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,2,3,2,0,1,1,0,3,0,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,6,5,1,0,0,0,0,1,0,1,1,1,2,2,0,0,0,0]",450770105022,"{""450450010001"":5,""450770110022"":5,""450770103002"":4,""450770108042"":4,""450770109021"":4,""450770108011"":4,""450070106001"":4,""450450025061"":4,""450770105022"":4,""450770103001"":4}","{""45077010402"":6,""45077010602"":6,""45077010300"":4,""45077010700"":4,""45077011002"":4,""45077010502"":4,""45077010801"":4,""45077010803"":4,""45021970402"":4,""45077010804"":4}","{""450770105022"":10,""450770106021"":4,""450450037062"":4,""450450029011"":4,""450770109012"":4,""450770103001"":4,""450770104022"":4,""450770108011"":4,""450770101002"":4,""450770108032"":4,""450770104024"":4,""450730310004"":4,""450770109022"":4,""450770107001"":4,""450219704024"":4,""450450025061"":4}","{""US"":56}",13164.0,161.5,"{""<5"":0,""5-10"":11,""11-20"":8,""21-60"":22,""61-120"":17,""121-240"":16,"">240"":50}","{""Walmart"":17,""Ingles Markets"":5,""McDonald's"":5,""Dollar General"":4,""Spinx"":4,""QuikTrip"":3,""Hardee's"":3,""CVS"":3,""Bargain Hunt"":3,""Sonic"":2,""Stop-A-Minit"":2,""BP"":2,""Freddy's Frozen Custard"":2,""Goodwill Industries"":2,""Taco Bell"":2,""Denny's"":2,""United States Postal Service (USPS)"":2,""LongHorn Steakhouse"":2,""Family Dollar Stores"":2,""Toyota"":1}","{""Walmart"":46,""Dollar General"":19,""McDonald's"":19,""Ingles Markets"":16,""Spinx"":14,""Goodwill Industries"":12,""QuikTrip"":12,""Hardee's"":12,""Bojangles'"":12,""HotSpot"":11,""Chick-fil-A"":9,""Burger King"":9,""CVS"":9,""LongHorn Steakhouse"":9,""Taco Bell"":7,""PetSmart"":7,""Zaxby's"":7,""Walgreens"":7,""Family Dollar Stores"":7,""Stop-A-Minit"":5}","{""android"":30,""ios"":26}",,,,,,,Manna Health & Rehab Of Pickens,,,Offices of Other Health Practitioners,Offices of All Other Miscellaneous Health Practitioners,621399.0,34.883095,-82.693735,716 E Cedar Rock St,Pickens,SC,29671.0,US,,,,,,2019-07-01,POLYGON
2020-01-27,2020-02-03,zzw-223@8gg-r3c-k2k,,Red Hill Baptist Church,558 Red Hill Rd,Pickens,SC,29671,US,,,2020-01-27T00:00:00-05:00,2020-02-03T00:00:00-05:00,12,6,"[1,0,2,0,1,2,6]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0]",450770104022,"{""450770102002"":4,""450770104031"":4,""450770107003"":4}","{""45077010200"":4,""45077010501"":4}","{""450770104031"":6,""450770102002"":4}","{""US"":4}",6920.0,61.0,"{""<5"":0,""5-10"":0,""11-20"":0,""21-60"":6,""61-120"":5,""121-240"":1,"">240"":0}","{""Ingles Markets"":18,""Planet Fitness"":9,""United States Postal Service (USPS)"":9}","{""FATZ"":33,""Lowe's"":33,""Firehouse Subs"":33,""Walmart"":17,""Planet Fitness"":17,""Stop-A-Minit"":17,""Wendy's"":17,""Woodcraft"":17,""Ace Hardware"":17,""The Little Gym"":17,""Chick-fil-A"":17,""United States Postal Service (USPS)"":17,""Ingles Markets"":17,""Cracker Barrel"":17,""MyEyeDr."":17}","{""android"":4,""ios"":4}",,,,,,,Red Hill Baptist Church,,,Religious Organizations,Religious Organizations,813110.0,34.901353,-82.73647,558 Red Hill Rd,Pickens,SC,29671.0,US,,,,,,2019-07-01,POLYGON
2020-01-27,2020-02-03,222-222@8gg-qhc-99f,,Pickens Federal Credit Union,2111 Gentry Memorial Hwy,Pickens,SC,29671,US,,,2020-01-27T00:00:00-05:00,2020-02-03T00:00:00-05:00,41,29,"[8,6,5,7,8,7,0]","[0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",450770104031,"{""450770104011"":4,""450770109032"":4,""450770104012"":4,""450770104024"":4,""450770104031"":4}","{""45077010401"":7,""45077010200"":4,""45077010402"":4,""45077010501"":4}","{""450770107002"":4,""450770104031"":4,""450770109032"":4,""450770104025"":4,""450770102002"":4,""450770104011"":4,""450770105011"":4,""450450028031"":4}","{""US"":34}",11010.0,8.0,"{""<5"":4,""5-10"":20,""11-20"":3,""21-60"":2,""61-120"":4,""121-240"":6,"">240"":2}","{""Chick-fil-A"":8,""HotSpot"":6,""Zaxby's"":6,""Ingles Markets"":6,""McDonald's"":6,""AutoZone"":6,""Walmart"":3,""Anytime Fitness"":3,""Planet Fitness"":3,""Stop-A-Minit"":3,""Jersey Mike's"":3,""ALDI"":3,""KFC"":3,""The Home Depot"":3,""CARQUEST Auto Parts"":3,""Dollar General"":3,""Mobil"":3,""Fastenal"":3,""Select Physical Therapy"":3,""Burger King"":3}","{""Walmart"":34,""Dollar General"":24,""Chick-fil-A"":24,""Ingles Markets"":21,""Zaxby's"":17,""McDonald's"":17,""Stop-A-Minit"":14,""Spinx"":14,""KFC"":10,""The Home Depot"":10,""Bojangles'"":10,""AutoZone"":10,""Anytime Fitness"":7,""Roses Express"":7,""Cook Out"":7,""Lowe's"":7,""PetSmart"":7,""Starbucks"":7,""HotSpot"":7,""QuikTrip"":7}","{""android"":16,""ios"":12}",,,,,,,Pickens Federal Credit Union,,,Depository Credit Intermediation,Credit Unions,522130.0,34.856961,-82.671208,2111 Gentry Memorial Hwy,Pickens,SC,29671.0,US,18648985009.0,,,,,2019-07-01,POLYGON
2020-01-27,2020-02-03,222-222@8gg-r2m-2kz,,Concord Baptist Church Graveyard,723 Concord Church Rd,Pickens,SC,29671,US,,,2020-01-27T00:00:00-05:00,2020-02-03T00:00:00-05:00,33,16,"[0,0,12,0,2,0,19]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,0,0,0,0,1,4,0,2,0,0,1,0]",450770102002,"{""450770107003"":5,""450770102002"":4}","{""45077010700"":5,""45077011001"":4,""45077010200"":4}","{""450770107003"":4,""450770104031"":4,""450770109021"":4}","{""US"":16}",7820.0,66.0,"{""<5"":0,""5-10"":3,""11-20"":2,""21-60"":10,""61-120"":15,""121-240"":2,"">240"":1}","{""Pizza Inn"":13,""Walmart"":8,""The Home Depot"":8,""Dollar General"":8,""Zaxby's"":8,""Hardee's"":8,""United States Postal Service (USPS)"":8,""McDonald's"":8,""Big Air Trampoline Parks"":4,""Wells Fargo"":4,""CVS"":4,""Spinx"":4}","{""Walmart"":50,""Zaxby's"":44,""McDonald's"":38,""Pizza Inn"":31,""Dollar General"":25,""QuikTrip"":25,""Chick-fil-A"":25,""Sam's Club"":25,""Outback Steakhouse"":25,""Starbucks"":19,""Walgreens"":19,""Ingles Markets"":19,""Cracker Barrel"":19,""Bojangles'"":19,""Anytime Fitness"":13,""Plato's Closet"":13,""Lowe's"":13,""The Home Depot"":13,""Hobby Lobby Stores"":13,""Wendy's"":13}","{""android"":4,""ios"":9}",,,,,,,Concord Baptist Church Graveyard,,,Death Care Services,Cemeteries and Crematories,812220.0,34.884521,-82.76066,723 Concord Church Rd,Pickens,SC,29671.0,US,,,,,,2019-07-01,POLYGON
